STATEFP,ELSDLEA,SCSDLEA,UNSDLEA,GEOID,STATECODE,STATENAME,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
22,,,00450,2200450,LA,Louisiana,Claiborne Parish School District,00,PK,12,G5420,,E,1955125376.00000000000,32473223.00000000000,+32.8271597,-092.9897278
22,,,00480,2200480,LA,Louisiana,Concordia Parish School District,00,PK,12,G5420,,E,1805172274.00000000000,130329992.00000000000,+31.4698053,-091.6263150
22,,,00510,2200510,LA,Louisiana,De Soto Parish School District,00,PK,12,G5420,,E,2269932580.00000000000,46995296.00000000000,+32.0592476,-093.7407968
22,,,00540,2200540,LA,Louisiana,East Baton Rouge Parish School District,00,PK,12,G5420,,E,773904383.00000000000,29699448.00000000000,+30.5011669,-091.0748187
22,,,00570,2200570,LA,Louisiana,East Carroll Parish School District,00,PK,12,G5420,,E,1089628528.00000000000,56264652.00000000000,+32.7301699,-091.2341409
22,,,00600,2200600,LA,Louisiana,East Feliciana Parish School District,00,PK,12,G5420,,E,1174307281.00000000000,6151756.00000000000,+30.8397837,-091.0434338
22,,,00630,2200630,LA,Louisiana,Evangeline Parish School District,00,PK,12,G5420,,E,1715558149.00000000000,44659723.00000000000,+30.7206932,-092.4040858
22,,,00660,2200660,LA,Louisiana,Franklin Parish School District,00,PK,12,G5420,,E,1617688504.00000000000,28087065.00000000000,+32.1390764,-091.6723711
22,,,00690,2200690,LA,Louisiana,Grant Parish School District,00,PK,12,G5420,,E,1665429793.00000000000,56013945.00000000000,+31.5977873,-092.5617156
22,,,00720,2200720,LA,Louisiana,Iberia Parish School District,00,PK,12,G5420,,E,1486894804.00000000000,1182161751.00000000000,+29.5446423,-091.9851669
22,,,00750,2200750,LA,Louisiana,Iberville Parish School District,00,PK,12,G5420,,E,1602243589.00000000000,88655994.00000000000,+30.2706285,-091.3658481
22,,,00780,2200780,LA,Louisiana,Jackson Parish School District,00,PK,12,G5420,,E,1474183476.00000000000,28727342.00000000000,+32.3042901,-092.5616997
22,,,00810,2200810,LA,Louisiana,Jefferson Davis Parish School District,00,PK,12,G5420,,E,1687025359.00000000000,18718207.00000000000,+30.2695293,-092.8162205
22,,,00840,2200840,LA,Louisiana,Jefferson Parish School District,00,PK,12,G5420,,E,765849559.00000000000,897018001.00000000000,+29.6633433,-090.1006107
22,,,00870,2200870,LA,Louisiana,Lafayette Parish School District,00,PK,12,G5420,,E,696088606.00000000000,1149882.00000000000,+30.2065065,-092.0641700
22,,,00900,2200900,LA,Louisiana,Lafourche Parish School District,00,PK,12,G5420,,E,2767038601.00000000000,1037509108.00000000000,+29.4919925,-090.3948490
22,,,00960,2200960,LA,Louisiana,La Salle Parish School District,00,PK,12,G5420,,E,1617925445.00000000000,97664170.00000000000,+31.6800826,-092.1615956
22,,,00990,2200990,LA,Louisiana,Lincoln Parish School District,00,PK,12,G5420,,E,1221806127.00000000000,1897706.00000000000,+32.6018231,-092.6623026
22,,,01020,2201020,LA,Louisiana,Livingston Parish School District,00,PK,12,G5420,,E,1678761759.00000000000,112107033.00000000000,+30.4404194,-090.7274738
22,,,01050,2201050,LA,Louisiana,Madison Parish School District,00,PK,12,G5420,,E,1617200406.00000000000,68596533.00000000000,+32.3468782,-091.2319321
22,,,01080,2201080,LA,Louisiana,Monroe City School District,00,PK,12,G5420,,E,75872931.00000000000,8423374.00000000000,+32.5189851,-092.0771794
22,,,01110,2201110,LA,Louisiana,Morehouse Parish School District,00,PK,12,G5420,,E,2058860093.00000000000,28888919.00000000000,+32.8200082,-091.8003988
22,,,01140,2201140,LA,Louisiana,Natchitoches Parish School District,00,PK,12,G5420,,E,3243376637.00000000000,120998331.00000000000,+31.7252229,-093.0969902
22,,,01170,2201170,LA,Louisiana,Orleans Parish School District,00,PK,12,G5420,,E,438830826.00000000000,467267624.00000000000,+30.0534195,-089.9345018
22,,,01200,2201200,LA,Louisiana,Ouachita Parish School District,00,PK,12,G5420,,E,1505060225.00000000000,46869675.00000000000,+32.4755603,-092.1605707
22,,,01230,2201230,LA,Louisiana,Plaquemines Parish School District,00,PK,12,G5420,,E,2020951599.00000000000,4628120213.00000000000,+29.3841266,-089.4987644
22,,,01260,2201260,LA,Louisiana,Pointe Coupee Parish School District,00,PK,12,G5420,,E,1443191040.00000000000,86747117.00000000000,+30.7083190,-091.6046207
22,,,01290,2201290,LA,Louisiana,Rapides Parish School District,00,PK,12,G5420,,E,3419675969.00000000000,106999766.00000000000,+31.1932037,-092.5359531
22,,,01320,2201320,LA,Louisiana,Red River Parish School District,00,PK,12,G5420,,E,1007742987.00000000000,34323733.00000000000,+32.1012125,-093.3490504
22,,,01350,2201350,LA,Louisiana,Richland Parish School District,00,PK,12,G5420,,E,1439329200.00000000000,22784622.00000000000,+32.4131580,-091.7483534
22,,,01380,2201380,LA,Louisiana,Sabine Parish School District,00,PK,12,G5420,,E,2244636625.00000000000,375317817.00000000000,+31.5604024,-093.5595793
22,,,01410,2201410,LA,Louisiana,St. Bernard Parish School District,00,PK,12,G5420,,E,977751170.00000000000,4604202847.00000000000,+29.8934210,-089.3114080
22,,,01440,2201440,LA,Louisiana,St. Charles Parish School District,00,PK,12,G5420,,E,719371428.00000000000,308636642.00000000000,+29.9057222,-090.3578553
22,,,01470,2201470,LA,Louisiana,St. Helena Parish School District,00,PK,12,G5420,,E,1057772649.00000000000,2796210.00000000000,+30.8225386,-090.7083074
22,,,01500,2201500,LA,Louisiana,St. James Parish School District,00,PK,12,G5420,,E,628956073.00000000000,38794711.00000000000,+30.0247772,-090.7939562
22,,,01530,2201530,LA,Louisiana,St. John the Baptist Parish School District,00,PK,12,G5420,,E,555086131.00000000000,506438994.00000000000,+30.1440682,-090.4909596
22,,,01560,2201560,LA,Louisiana,St. Landry Parish School District,00,PK,12,G5420,,E,2392922808.00000000000,39029116.00000000000,+30.5834409,-091.9892745
22,,,01590,2201590,LA,Louisiana,St. Martin Parish School District,00,PK,12,G5420,,E,1909395777.00000000000,205311872.00000000000,+30.1214329,-091.6114814
22,,,01620,2201620,LA,Louisiana,St. Mary Parish School District,00,PK,12,G5420,,E,1438956831.00000000000,1460334138.00000000000,+29.6293488,-091.4638037
22,,,01650,2201650,LA,Louisiana,St. Tammany Parish School District,00,PK,12,G5420,,E,2189053583.00000000000,648481703.00000000000,+30.4100224,-089.9519622
22,,,01680,2201680,LA,Louisiana,Tangipahoa Parish School District,00,PK,12,G5420,,E,2049482871.00000000000,136678798.00000000000,+30.6215313,-090.4066303
22,,,01710,2201710,LA,Louisiana,Tensas Parish School District,00,PK,12,G5420,,E,1561204507.00000000000,99471077.00000000000,+32.0014894,-091.3425760
22,,,01740,2201740,LA,Louisiana,Terrebonne Parish School District,00,PK,12,G5420,,E,3185239627.00000000000,2207173188.00000000000,+29.3341299,-090.8436739
22,,,01770,2201770,LA,Louisiana,Union Parish School District,00,PK,12,G5420,,E,2271261418.00000000000,73624033.00000000000,+32.8293486,-092.3756501
22,,,01800,2201800,LA,Louisiana,Vermilion Parish School District,00,PK,12,G5420,,E,3038604870.00000000000,955337105.00000000000,+29.7897222,-092.2915678
22,,,01830,2201830,LA,Louisiana,Vernon Parish School District,00,PK,12,G5420,,E,3439290592.00000000000,35139148.00000000000,+31.1105625,-093.1815202
22,,,01860,2201860,LA,Louisiana,Washington Parish School District,00,PK,12,G5420,,E,1544464961.00000000000,12420770.00000000000,+30.8640391,-090.0788399
22,,,01890,2201890,LA,Louisiana,Webster Parish School District,00,PK,12,G5420,,E,1536337099.00000000000,56090611.00000000000,+32.7321522,-093.3398245
22,,,01920,2201920,LA,Louisiana,West Baton Rouge Parish School District,00,PK,12,G5420,,E,498293566.00000000000,29602577.00000000000,+30.4640516,-091.3098080
22,,,01950,2201950,LA,Louisiana,West Carroll Parish School District,00,PK,12,G5420,,E,931478638.00000000000,2386184.00000000000,+32.7924797,-091.4519982
22,,,01980,2201980,LA,Louisiana,West Feliciana Parish School District,00,PK,12,G5420,,E,1044589938.00000000000,58751920.00000000000,+30.8727010,-091.4210081
22,,,02010,2202010,LA,Louisiana,Winn Parish School District,00,PK,12,G5420,,E,2460711980.00000000000,17448075.00000000000,+31.9411871,-092.6412694
22,,,06840,2206840,LA,Louisiana,Central Community School District,00,KG,12,G5420,,E,165900117.00000000000,707793.00000000000,+30.5711423,-091.0398276
23,,,00001,2300001,ME,Maine,Indian Island,00,PK,12,G5420,,E,18941497.00000000000,37509750.00000000000,+44.9551063,-068.6973360
23,,,00002,2300002,ME,Maine,Indian Township,00,PK,12,G5420,,E,97216884.00000000000,17867564.00000000000,+45.2898668,-067.6193498
23,,,00003,2300003,ME,Maine,Pleasant Point,00,PK,12,G5420,,E,1462308.00000000000,1055604.00000000000,+44.9549298,-067.0430846
23,,,00004,2300004,ME,Maine,Bridgewater,00,KG,12,G5420,,E,100364543.00000000000,441599.00000000000,+46.4135147,-067.8491551
23,,,00005,2300005,ME,Maine,Grand Isle,00,KG,12,G5420,,E,89582453.00000000000,2041435.00000000000,+47.2510153,-068.1429619
23,,,00008,2300008,ME,Maine,Fayette,00,PK,12,G5420,,E,75539529.00000000000,6055190.00000000000,+44.4340068,-070.0670336
23,,,00009,2300009,ME,Maine,Long Island,00,KG,12,G5420,,E,3715081.00000000000,83116799.00000000000,+43.6769364,-070.1547563
23,,,00052,2300052,ME,Maine,The Forks Plantation,00,KG,12,G5420,,E,102477515.00000000000,4938537.00000000000,+45.2996262,-069.9283179
23,,00053,,2300053,ME,Maine,Five Town Community School District,00,09,12,G5410,,E,341614416.00000000000,75255235.00000000000,+44.2542007,-069.1379708
23,,,00057,2300057,ME,Maine,Seboeis Plantation,00,KG,12,G5420,,E,103631849.00000000000,4611972.00000000000,+45.3926023,-068.7575160
23,,,00058,2300058,ME,Maine,West Forks Plantation,00,KG,12,G5420,,E,126095654.00000000000,1147071.00000000000,+45.3833246,-069.9992412
23,,,00059,2300059,ME,Maine,Lake View Plantation,00,KG,12,G5420,,E,105910232.00000000000,31484505.00000000000,+45.3717914,-068.8811743
23,,,00061,2300061,ME,Maine,Caratunk,00,KG,12,G5420,,E,135443278.00000000000,7690977.00000000000,+45.2123872,-069.9034294
23,,,00062,2300062,ME,Maine,East Machias,00,PK,12,G5420,,E,90477955.00000000000,13162656.00000000000,+44.7761526,-067.4165195
23,,,00063,2300063,ME,Maine,Lowell,00,KG,12,G5420,,E,99188851.00000000000,4994273.00000000000,+45.2140279,-068.5074293
23,,,00065,2300065,ME,Maine,Cutler,00,PK,12,G5420,,E,121276652.00000000000,184166003.00000000000,+44.6488046,-067.2248768
23,,,00067,2300067,ME,Maine,Machiasport,00,PK,12,G5420,,E,55433205.00000000000,104125007.00000000000,+44.6288150,-067.3784840
23,,,00068,2300068,ME,Maine,Whiting,00,PK,12,G5420,,E,120990190.00000000000,13889192.00000000000,+44.7603219,-067.2550471
23,,,02220,2302220,ME,Maine,Acton,00,KG,12,G5420,,E,97789885.00000000000,8678191.00000000000,+43.5366506,-070.9402116
23,,,02280,2302280,ME,Maine,Alexander,00,PK,12,G5420,,E,103954222.00000000000,14258593.00000000000,+45.0855964,-067.4755059
23,,,02500,2302500,ME,Maine,Airline Community School District,00,PK,12,G5420,,E,388428728.00000000000,17686877.00000000000,+44.8938805,-068.3038320
23,02510,,,2302510,ME,Maine,Appleton,00,KG,08,G5400,,E,84715932.00000000000,1864235.00000000000,+44.2978558,-069.2704210
23,,,02610,2302610,ME,Maine,Auburn,00,PK,12,G5420,,E,153678499.00000000000,16576860.00000000000,+44.0845366,-070.2496493
